#date,checker,turbidity,ph,chlorine,temperature,conductivity
"06:00:00,","내곡,",0.04,6.9,0.43,6.9,274.0
"06:00:00,","우면동(품질시험소),",0.04,7.1,0.3,5.7,273.0
"06:00:00,","논현동(논현초교),",0.09,7.2,0.21,7.9,306.0
"06:00:00,","양재동(매헌초교),",0.12,7.0,0.34,4.2,262.0
"06:00:00,","삼성,",0.02,6.9,0.34,4.3,100.0
"06:00:00,","봉은,",0.06,7.1,0.36,5.4,272.0
"06:00:00,","수서,",0.02,6.9,0.29,4.3,100.0
"06:00:00,","자곡동(자곡증압),",0.04,7.1,0.37,2.3,275.0
"06:00:00,","삼성동(삼성증압),",0.04,7.1,0.38,3.5,292.0
"07:00:00,","서초,",0.04,7.0,0.37,4.3,304.0
"07:00:00,","방배,",0.05,7.1,0.41,3.9,274.0
,"일원,",0.06,,0.22,5.5,
"07:00:00,","우면산,",0.02,7.1,0.35,1.6,316.0
"07:00:00,","도곡동(강남수도),",0.05,7.0,0.31,3.7,272.0
"07:00:00,",,0.05,6.8,0.39,4.7,305.0
"07:00:00,","내곡동(연간단가),",0.05,7.1,0.4,4.8,267.0
"07:00:00,","반포동(자이A),",0.03,6.9,0.27,2.9,241.0
"07:00:00,","방배동(청두공원),",,,,,
"07:00:00,","내곡,",0.04,6.9,0.4,6.9,273.0
"07:00:00,","우면동(품질시험소),",0.04,7.1,0.3,5.6,273.0
"07:00:00,","논현동(논현초교),",0.08,7.2,0.21,8.4,302.0
"07:00:00,","양재동(매헌초교),",0.12,7.0,0.34,4.0,263.0
"07:00:00,","삼성,",0.02,6.9,0.34,4.3,100.0
"07:00:00,","봉은,",0.06,7.1,0.36,5.3,273.0
"07:00:00,","수서,",0.02,6.9,0.28,4.3,100.0
"07:00:00,","자곡동(자곡증압),",0.04,7.1,0.39,2.3,275.0
"07:00:00,",,0.04,7.1,0.38,3.3,292.0
"08:00:00,","서초,",0.04,7.0,0.37,4.2,304.0
"08:00:00,","방배,",0.05,7.1,0.4,3.8,274.0
"08:00:00,","일원,",0.07,7.1,0.21,5.5,286.0
"08:00:00,","우면산,",0.02,7.0,0.35,1.5,314.0
"08:00:00,","도곡동(강남수도),",0.05,7.0,0.31,3.6,272.0
"08:00:00,","반포,",0.05,6.8,0.4,4.7,305.0
"08:00:00,","내곡동(연간단가),",0.05,7.1,,4.8,267.0
"08:00:00,","반포동(자이A),",0.03,6.9,0.28,2.9,241.0
"08:00:00,","방배동(청두공원),",,,,,
"08:00:00,","내곡,",0.04,6.9,0.37,6.9,273.0
"08:00:00,","우면동(품질시험소),",0.04,7.1,0.28,5.4,273.0
"08:00:00,","논현동(논현초교),",,7.1,0.21,8.6,301.0
"08:00:00,","양재동(매헌초교),",0.12,7.0,0.34,3.8,262.0
"08:00:00,","삼성,",0.02,6.9,0.34,4.3,100.0
"08:00:00,","봉은,",0.06,7.0,0.35,5.2,273.0
"08:00:00,","수서,",0.02,6.9,0.27,4.4,100.0
"08:00:00,","자곡동(자곡증압),",0.04,7.0,0.4,2.2,275.0
"08:00:00,","삼성동(삼성증압),",0.04,7.1,0.37,3.3,292.0
"09:00:00,","서초,",0.04,7.0,0.37,4.3,303.0
"09:00:00,","방배,",0.05,7.1,0.4,3.9,273.0
"09:00:00,","일원,",0.07,7.1,0.22,5.5,286.0
"09:00:00,","우면산,",0.02,7.0,0.34,1.5,313.0
"09:00:00,","도곡동(강남수도),",0.05,7.0,0.3,3.5,272.0
"09:00:00,","반포,",0.05,6.8,0.4,4.7,305.0
"09:00:00,","내곡동(연간단가),",0.05,7.1,0.35,4.9,267.0
"09:00:00,","반포동(자이A),",0.03,6.9,0.26,3.0,241.0
"09:00:00,","방배동(청두공원),",,,,,
"09:00:00,","내곡,",0.04,6.9,0.35,6.9,274.0
"09:00:00,","우면동(품질시험소),",0.04,7.1,0.32,,273.0
"09:00:00,","논현동(논현초교),",0.08,7.1,0.21,8.7,301.0
"09:00:00,","양재동(매헌초교),",0.12,7.0,0.34,3.6,264.0
"09:00:00,","삼성,",0.02,6.9,0.33,4.1,100.0
"09:00:00,","봉은,",0.06,7.0,0.35,5.2,272.0
"09:00:00,",,0.02,6.9,0.31,4.1,100.0
"09:00:00,","자곡동(자곡증압),",0.04,7.1,0.4,2.3,276.0
"09:00:00,","삼성동(삼성증압),",0.04,7.1,0.38,3.2,292.0
"10:00:00,","서초,",0.04,7.0,0.37,4.2,304.0
"10:00:00,","방배,",0.05,7.1,0.4,3.9,273.0
"10:00:00,","일원,",0.06,7.1,0.31,5.2,287.0
"10:00:00,","우면산,",0.02,7.0,0.34,1.5,313.0
"10:00:00,","도곡동(강남수도),",0.05,7.0,0.3,3.6,272.0
"10:00:00,","반포,",0.05,6.8,0.39,4.7,305.0
"10:00:00,","내곡동(연간단가),",0.05,7.1,0.38,4.7,267.0
"10:00:00,","반포동(자이A),",0.03,6.9,0.29,2.4,241.0
"10:00:00,","방배동(청두공원),",,,,,
"10:00:00,","내곡,",0.04,6.9,0.35,6.9,273.0
"10:00:00,","우면동(품질시험소),",0.04,7.1,0.32,5.1,272.0
"10:00:00,","논현동(논현초교),",0.09,7.2,0.21,8.8,300.0
"10:00:00,","양재동(매헌초교),",0.12,7.0,0.34,3.6,265.0
"10:00:00,","삼성,",0.02,6.9,0.33,4.0,100.0
"10:00:00,","봉은,",0.06,7.0,0.35,5.2,272.0
"10:00:00,","수서,",0.02,6.9,0.32,4.0,100.0
"10:00:00,","자곡동(자곡증압),",0.04,7.1,0.37,2.3,276.0
"10:00:00,","삼성동(삼성증압),",0.04,7.1,0.37,3.2,292.0
"11:00:00,","서초,",0.04,7.0,0.37,4.3,303.0
"11:00:00,","방배,",0.05,7.1,0.4,3.9,273.0
"11:00:00,","일원,",0.07,7.1,0.36,5.1,288.0
"11:00:00,","우면산,",0.02,7.0,0.34,1.6,314.0
"11:00:00,","도곡동(강남수도),",0.05,7.0,0.27,3.5,273.0
"11:00:00,","반포,",0.05,6.8,0.39,4.8,305.0
,"내곡동(연간단가),",0.05,7.1,0.39,4.8,269.0
"11:00:00,","반포동(자이A),",0.03,6.9,0.3,2.1,242.0
"11:00:00,","방배동(청두공원),",,,,,
"11:00:00,","내곡,",0.04,6.9,0.37,6.9,273.0
"11:00:00,",,0.04,7.1,,5.3,272.0
"11:00:00,","논현동(논현초교),",0.08,7.2,0.21,9.1,300.0
"11:00:00,","양재동(매헌초교),",0.12,7.1,0.34,3.6,265.0
"11:00:00,","삼성,",0.02,6.9,0.33,4.0,100.0
"11:00:00,","봉은,",0.06,7.0,0.34,5.2,273.0
"11:00:00,","수서,",0.02,6.9,0.32,4.0,100.0
"11:00:00,","자곡동(자곡증압),",0.04,7.1,0.28,2.5,273.0
"11:00:00,","삼성동(삼성증압),",0.04,7.1,0.37,3.2,291.0
"12:00:00,","서초,",0.04,7.0,0.37,4.3,303.0
"12:00:00,","방배,",0.05,7.1,0.41,3.9,273.0
"12:00:00,","일원,",0.08,7.1,0.35,5.1,289.0
"12:00:00,","우면산,",0.02,7.0,0.35,1.6,315.0
"12:00:00,","도곡동(강남수도),",0.05,7.0,0.26,3.5,273.0
"12:00:00,","반포,",0.05,6.8,0.38,4.8,305.0
"12:00:00,","내곡동(연간단가),",,7.1,0.33,4.6,
"12:00:00,","반포동(자이A),",0.03,6.9,,2.3,241.0
"12:00:00,","방배동(청두공원),",,,,,
"12:00:00,","내곡,",0.04,6.9,0.34,7.0,273.0
"12:00:00,","우면동(품질시험소),",0.04,7.1,0.34,5.5,271.0
"12:00:00,","논현동(논현초교),",0.08,7.2,0.21,9.2,299.0
"12:00:00,",,0.12,7.1,0.34,3.9,263.0
"12:00:00,","삼성,",0.02,6.9,0.33,4.0,100.0
"12:00:00,","봉은,",0.06,7.0,0.34,5.2,274.0
"12:00:00,","수서,",0.02,6.9,0.33,4.0,100.0
"12:00:00,","자곡동(자곡증압),",0.04,7.1,0.35,,275.0
"12:00:00,","삼성동(삼성증압),",0.04,7.1,0.37,3.4,291.0
,"서초,",0.04,7.0,0.37,4.3,303.0
"13:00:00,","방배,",0.05,7.1,0.41,3.9,273.0
"13:00:00,","일원,",0.06,7.1,0.36,5.1,289.0
"13:00:00,","우면산,",0.02,7.0,0.35,1.6,317.0
"13:00:00,","도곡동(강남수도),",0.05,7.0,,3.4,272.0
"13:00:00,","반포,",0.05,6.8,0.37,4.8,304.0
"13:00:00,","내곡동(연간단가),",0.05,7.1,0.34,4.6,266.0
"13:00:00,","반포동(자이A),",0.03,6.9,0.29,2.4,241.0
"13:00:00,",,,,,,
"13:00:00,","내곡,",0.04,6.9,0.37,7.1,273.0
"13:00:00,","우면동(품질시험소),",0.04,7.1,0.34,5.8,270.0
"13:00:00,","논현동(논현초교),",0.08,7.2,0.21,9.4,298.0
"13:00:00,","양재동(매헌초교),",0.12,7.1,0.33,4.5,261.0
"13:00:00,","삼성,",0.02,6.9,0.33,3.9,100.0
"13:00:00,","봉은,",0.06,7.0,0.34,5.3,274.0
"13:00:00,","수서,",0.02,6.9,0.34,3.9,100.0
"13:00:00,","자곡동(자곡증압),",0.04,7.1,0.41,2.4,276.0
"13:00:00,","삼성동(삼성증압),",0.04,,,3.7,292.0
"14:00:00,","서초,",0.04,7.0,0.37,4.4,303.0
"14:00:00,","방배,",0.05,7.1,0.42,3.9,
"14:00:00,","일원,",,7.1,0.35,5.1,289.0
"14:00:00,","우면산,",0.02,7.1,0.35,1.6,317.0
"14:00:00,","도곡동(강남수도),",0.05,7.0,0.29,3.4,272.0
"14:00:00,","반포,",0.05,6.8,,4.8,304.0
"14:00:00,","내곡동(연간단가),",0.05,7.1,0.43,4.4,269.0
"14:00:00,","반포동(자이A),",0.03,6.9,0.29,2.4,241.0
"14:00:00,","방배동(청두공원),",,,,,
"14:00:00,","내곡,",0.04,6.9,0.39,7.1,273.0
"14:00:00,","우면동(품질시험소),",0.04,7.1,0.32,6.1,270.0
"14:00:00,","논현동(논현초교),",0.08,7.2,0.21,9.4,
"14:00:00,","양재동(매헌초교),",0.12,7.1,0.33,,259.0
"14:00:00,","삼성,",0.02,6.9,0.33,3.9,100.0
"14:00:00,","봉은,",0.06,7.0,0.35,5.3,273.0
"14:00:00,","수서,",0.02,6.9,0.34,3.9,100.0
"14:00:00,","자곡동(자곡증압),",0.04,7.1,0.4,2.3,276.0
"14:00:00,","삼성동(삼성증압),",0.04,7.1,0.37,3.5,292.0
"15:00:00,","서초,",0.04,7.0,0.37,4.4,304.0
"15:00:00,","방배,",0.05,7.1,0.42,3.9,274.0
"15:00:00,","일원,",0.07,7.1,0.32,5.2,289.0
"15:00:00,","우면산,",0.02,7.1,0.34,1.6,317.0
"15:00:00,","도곡동(강남수도),",0.05,7.0,,3.5,272.0
"15:00:00,","반포,",0.05,6.8,0.35,4.8,
"15:00:00,","내곡동(연간단가),",0.05,7.1,0.42,4.5,269.0
"15:00:00,","반포동(자이A),",0.03,6.9,0.28,2.5,241.0
"15:00:00,","방배동(청두공원),",,,,,
"15:00:00,","내곡,",0.04,6.9,0.4,7.1,273.0
"15:00:00,","우면동(품질시험소),",0.04,7.1,0.32,6.5,269.0
"15:00:00,","논현동(논현초교),",0.08,7.1,0.21,,299.0
"15:00:00,","양재동(매헌초교),",0.12,7.1,0.33,5.1,258.0
"15:00:00,",,0.02,6.9,0.33,3.9,100.0
"15:00:00,","봉은,",0.06,7.0,0.35,5.4,272.0
"15:00:00,","수서,",0.02,6.9,0.35,3.9,100.0
"15:00:00,","자곡동(자곡증압),",0.04,7.1,0.41,2.3,276.0
"15:00:00,","삼성동(삼성증압),",0.04,7.1,0.37,3.4,292.0
"16:00:00,","서초,",0.04,7.0,0.37,4.3,304.0
"16:00:00,","방배,",0.05,7.1,0.42,3.8,274.0
"16:00:00,","일원,",0.07,7.1,0.25,,
"16:00:00,","우면산,",0.02,7.1,0.34,1.6,316.0
"16:00:00,","도곡동(강남수도),",0.05,7.0,0.28,3.4,272.0
"16:00:00,","반포,",0.05,6.8,0.35,4.8,304.0
"16:00:00,","내곡동(연간단가),",0.05,7.1,0.43,4.4,269.0
"16:00:00,","반포동(자이A),",0.03,6.9,0.28,2.6,241.0
"16:00:00,","방배동(청두공원),",,,,,
"16:00:00,","내곡,",0.04,6.9,0.39,7.1,
"16:00:00,","우면동(품질시험소),",0.04,7.1,0.32,6.5,268.0
"16:00:00,","논현동(논현초교),",0.08,7.1,0.21,9.4,298.0
"16:00:00,","양재동(매헌초교),",,7.0,0.33,4.8,258.0
"16:00:00,","삼성,",0.02,6.9,0.33,3.9,100.0
"16:00:00,","봉은,",0.06,7.0,0.35,5.4,271.0
"16:00:00,","수서,",0.02,6.9,0.35,3.9,100.0
"16:00:00,","자곡동(자곡증압),",0.04,7.1,0.38,2.3,275.0
"16:00:00,","삼성동(삼성증압),",0.04,7.1,0.37,3.5,291.0
"17:00:00,","서초,",0.04,7.0,0.37,4.4,303.0
"17:00:00,","방배,",0.05,7.1,0.42,3.9,274.0
"17:00:00,","일원,",0.07,7.1,0.27,,290.0
"17:00:00,","우면산,",0.02,7.1,0.35,1.6,314.0
"17:00:00,","도곡동(강남수도),",,7.0,0.3,3.4,271.0
"17:00:00,","반포,",0.05,6.8,0.34,4.9,
"17:00:00,","내곡동(연간단가),",0.05,7.1,0.48,4.5,269.0
"17:00:00,","반포동(자이A),",0.03,6.9,0.27,2.6,241.0
"17:00:00,","방배동(청두공원),",,,,,
"17:00:00,","내곡,",0.05,6.9,0.41,7.0,273.0
"17:00:00,","우면동(품질시험소),",0.04,7.1,0.31,6.1,270.0
"17:00:00,","논현동(논현초교),",0.11,7.1,0.22,7.8,305.0
"17:00:00,","양재동(매헌초교),",0.12,7.0,0.34,4.4,260.0
"17:00:00,","삼성,",0.02,6.9,0.33,3.9,100.0
"17:00:00,","봉은,",0.06,7.0,0.35,5.4,271.0
"17:00:00,","수서,",0.02,6.9,0.36,3.9,100.0
"17:00:00,","자곡동(자곡증압),",0.04,7.1,0.39,2.3,275.0
"17:00:00,",,0.04,7.1,0.36,3.5,292.0
"18:00:00,","서초,",0.04,7.0,0.37,4.4,303.0
"18:00:00,","방배,",0.05,7.1,0.42,3.9,274.0
"18:00:00,","일원,",0.08,7.1,0.28,5.3,291.0
"18:00:00,","우면산,",0.02,7.1,0.35,1.6,312.0
"18:00:00,","도곡동(강남수도),",0.05,7.0,0.29,3.3,271.0
"18:00:00,","반포,",0.05,6.8,0.33,4.9,303.0
"18:00:00,","내곡동(연간단가),",0.05,7.1,0.41,4.6,269.0
"18:00:00,","반포동(자이A),",0.03,6.9,0.27,2.7,241.0
"18:00:00,","방배동(청두공원),",,,,,
"18:00:00,","내곡,",0.04,6.9,0.43,7.0,273.0
"18:00:00,","우면동(품질시험소),",0.04,7.1,0.33,5.8,270.0
"18:00:00,","논현동(논현초교),",0.11,7.1,0.22,6.6,313.0
"18:00:00,","양재동(매헌초교),",0.12,7.0,0.34,4.2,261.0
"18:00:00,","삼성,",0.02,6.9,0.34,3.9,100.0
"18:00:00,","봉은,",0.06,7.0,0.35,5.5,270.0
"18:00:00,","수서,",0.02,6.9,0.35,3.9,100.0
"18:00:00,","자곡동(자곡증압),",0.04,7.1,0.39,2.2,274.0
"18:00:00,","삼성동(삼성증압),",0.04,7.1,0.37,3.3,291.0
"19:00:00,","서초,",0.04,7.0,0.37,4.4,303.0
"19:00:00,","방배,",0.05,7.1,0.41,3.9,274.0
"19:00:00,","일원,",0.06,7.1,0.26,5.3,
"19:00:00,","우면산,",0.02,7.1,0.35,1.6,311.0
"19:00:00,","도곡동(강남수도),",0.05,7.0,0.3,3.3,271.0
"19:00:00,","반포,",0.05,6.8,0.32,4.9,303.0
"19:00:00,","내곡동(연간단가),",0.05,7.1,0.37,4.6,268.0
"19:00:00,","반포동(자이A),",0.03,6.9,0.3,2.2,241.0
"19:00:00,","방배동(청두공원),",,,,,
"19:00:00,","내곡,",0.04,6.9,,6.9,273.0
"19:00:00,","우면동(품질시험소),",0.04,7.1,0.34,5.7,271.0
"19:00:00,","논현동(논현초교),",0.09,7.1,0.22,7.8,306.0
,,0.12,7.0,,4.2,261.0
"19:00:00,","삼성,",0.02,6.9,0.34,3.9,100.0
"19:00:00,",,0.06,7.0,0.36,5.5,269.0
"19:00:00,","수서,",0.02,6.9,0.35,3.9,100.0
"19:00:00,","자곡동(자곡증압),",,7.1,,2.1,274.0
"19:00:00,","삼성동(삼성증압),",0.04,7.1,0.37,3.4,291.0
"20:00:00,","서초,",0.04,7.0,0.37,4.4,303.0
"20:00:00,","방배,",0.05,7.1,0.42,3.9,274.0
"20:00:00,","일원,",0.08,7.1,0.31,5.3,290.0
"20:00:00,","우면산,",0.02,7.1,0.35,1.6,311.0
"20:00:00,","도곡동(강남수도),",0.05,7.0,0.3,3.3,270.0
"20:00:00,",,0.05,6.8,0.3,4.9,303.0
"20:00:00,","내곡동(연간단가),",0.05,7.1,0.38,4.5,268.0
"20:00:00,","반포동(자이A),",0.03,,0.3,2.2,241.0
"20:00:00,","방배동(청두공원),",,,,,
"20:00:00,","내곡,",0.04,6.9,0.45,6.9,
"20:00:00,","우면동(품질시험소),",0.04,7.1,0.33,5.6,
"20:00:00,",,0.08,7.1,0.21,8.7,303.0
"20:00:00,","양재동(매헌초교),",0.12,7.0,0.34,4.1,261.0
"20:00:00,","삼성,",0.02,6.9,0.34,3.9,100.0
"20:00:00,","봉은,",0.06,7.0,0.36,5.5,269.0
"20:00:00,","수서,",0.02,6.9,0.35,3.9,100.0
"20:00:00,","자곡동(자곡증압),",0.04,7.1,0.41,2.0,274.0
"20:00:00,","삼성동(삼성증압),",0.04,7.1,0.38,3.3,290.0
,"서초,",0.04,7.0,0.37,4.4,304.0
"21:00:00,","방배,",0.05,7.1,0.42,4.0,273.0
"21:00:00,","일원,",0.07,7.1,0.37,5.2,288.0
"21:00:00,","우면산,",,7.0,0.35,1.6,311.0
"21:00:00,","도곡동(강남수도),",0.05,7.0,0.3,3.3,269.0
"21:00:00,","반포,",0.05,6.8,0.31,4.9,303.0
"21:00:00,","내곡동(연간단가),",0.05,7.1,0.38,4.7,267.0
"21:00:00,","반포동(자이A),",0.03,6.9,0.29,2.3,241.0
"21:00:00,","방배동(청두공원),",,,,,
"21:00:00,","내곡,",0.05,6.9,0.45,6.8,274.0
"21:00:00,","우면동(품질시험소),",0.04,7.1,0.33,5.4,271.0
"21:00:00,","논현동(논현초교),",0.08,7.1,,9.1,301.0
"21:00:00,","양재동(매헌초교),",0.12,7.0,0.34,4.1,260.0
"21:00:00,","삼성,",0.02,6.9,0.34,3.9,100.0
"21:00:00,","봉은,",0.06,7.0,0.35,5.5,268.0
"21:00:00,","수서,",0.02,6.9,0.34,3.9,100.0
"21:00:00,","자곡동(자곡증압),",0.04,7.1,,1.9,274.0
"21:00:00,",,0.04,7.1,0.38,3.3,288.0
"22:00:00,","서초,",0.04,7.0,0.38,4.3,
"22:00:00,","방배,",0.05,7.1,0.42,3.8,272.0
"22:00:00,","일원,",0.08,7.1,0.36,5.2,288.0
"22:00:00,","우면산,",0.02,7.0,0.34,1.6,311.0
"22:00:00,","도곡동(강남수도),",0.05,7.0,0.3,3.3,269.0
"22:00:00,","반포,",0.05,6.8,0.29,5.0,302.0
"22:00:00,","내곡동(연간단가),",0.05,7.1,0.37,4.6,267.0
"22:00:00,","반포동(자이A),",0.03,6.9,0.28,2.4,241.0
"22:00:00,","방배동(청두공원),",,,,,
"22:00:00,","내곡,",0.04,6.9,0.42,6.8,274.0
"22:00:00,","우면동(품질시험소),",0.04,7.1,,5.3,271.0
"22:00:00,","논현동(논현초교),",0.08,7.1,0.21,9.2,299.0
"22:00:00,","양재동(매헌초교),",0.12,7.0,0.34,3.9,259.0
"22:00:00,","삼성,",0.02,6.9,0.34,3.9,100.0
"22:00:00,","봉은,",0.06,7.0,0.35,5.5,268.0
"22:00:00,","수서,",0.02,6.9,0.34,3.9,100.0
"22:00:00,","자곡동(자곡증압),",0.04,7.1,0.39,2.0,274.0
"22:00:00,","삼성동(삼성증압),",0.04,7.1,0.39,3.3,288.0
"23:00:00,","서초,",0.04,7.0,,4.4,304.0
"23:00:00,","방배,",0.05,7.1,0.42,3.8,272.0
"23:00:00,","일원,",0.08,7.1,0.35,5.2,289.0
"23:00:00,","우면산,",0.02,7.0,0.34,1.6,312.0
"23:00:00,","도곡동(강남수도),",0.05,7.0,0.26,3.3,271.0
"23:00:00,","반포,",0.05,6.8,0.29,5.0,303.0
"23:00:00,","내곡동(연간단가),",0.05,,0.42,4.6,266.0
"23:00:00,","반포동(자이A),",0.03,6.9,0.28,2.5,241.0
"23:00:00,","방배동(청두공원),",,,,,
"23:00:00,","내곡,",0.04,6.9,0.4,6.8,274.0
"23:00:00,","우면동(품질시험소),",0.04,7.1,0.33,5.3,272.0
"23:00:00,","논현동(논현초교),",0.08,7.1,0.21,9.2,300.0
"23:00:00,","양재동(매헌초교),",0.12,7.0,0.34,3.8,261.0
"23:00:00,","삼성,",0.02,6.9,0.34,3.9,100.0
"23:00:00,","봉은,",0.06,7.0,0.35,5.5,268.0
"23:00:00,","수서,",,6.9,0.35,3.9,100.0
"23:00:00,","자곡동(자곡증압),",0.04,7.1,0.39,,273.0
"23:00:00,","삼성동(삼성증압),",0.04,7.1,0.39,3.3,288.0
"00:00:00,","서초,",0.04,7.0,0.38,4.3,304.0
"00:00:00,","방배,",0.05,7.1,0.42,3.7,272.0
"00:00:00,","일원,",0.07,7.1,0.27,5.2,291.0
"00:00:00,","우면산,",0.02,7.0,0.35,,312.0
"00:00:00,","도곡동(강남수도),",,7.0,,3.2,269.0
"00:00:00,","반포,",0.05,6.8,0.29,4.9,303.0
"00:00:00,","내곡동(연간단가),",0.05,7.1,0.43,4.4,266.0
"00:00:00,","반포동(자이A),",0.03,6.9,0.28,2.6,241.0
"00:00:00,","방배동(청두공원),",,,,,
"00:00:00,","내곡,",0.04,6.9,0.37,6.8,274.0
"00:00:00,","우면동(품질시험소),",0.04,7.1,0.32,5.2,273.0
"00:00:00,","논현동(논현초교),",0.08,7.1,0.21,9.1,300.0
"00:00:00,","양재동(매헌초교),",0.12,7.0,0.34,3.8,
"00:00:00,","삼성,",0.02,6.9,0.34,3.9,100.0
"00:00:00,","봉은,",0.06,7.0,0.34,5.5,269.0
"00:00:00,","수서,",0.02,6.9,0.37,3.9,100.0
"00:00:00,","자곡동(자곡증압),",0.04,7.1,0.42,1.9,273.0
"00:00:00,","삼성동(삼성증압),",0.04,7.1,0.39,3.3,287.0
"01:00:00,","서초,",0.04,7.0,0.37,4.1,304.0
"01:00:00,","방배,",0.05,7.1,0.41,3.7,272.0
"01:00:00,","일원,",0.04,7.1,0.26,5.1,291.0
"01:00:00,","우면산,",0.02,7.0,0.35,1.7,313.0
"01:00:00,","도곡동(강남수도),",0.05,7.0,0.3,3.2,268.0
"01:00:00,","반포,",0.05,6.8,0.31,4.8,302.0
"01:00:00,","내곡동(연간단가),",0.05,,0.4,4.6,266.0
,"반포동(자이A),",0.03,6.9,0.27,2.6,240.0
"01:00:00,","방배동(청두공원),",,,,,
"01:00:00,","내곡,",0.04,6.9,0.4,6.8,274.0
"01:00:00,","우면동(품질시험소),",0.04,7.1,0.32,5.2,273.0
"01:00:00,",,0.08,7.1,0.21,9.0,299.0
"01:00:00,","양재동(매헌초교),",0.12,7.0,0.34,3.6,261.0
"01:00:00,","삼성,",0.02,6.9,0.34,4.0,100.0
,"봉은,",0.06,7.1,0.34,5.5,270.0
"01:00:00,","수서,",0.02,6.9,0.36,4.0,100.0
,"자곡동(자곡증압),",0.04,7.1,0.4,1.9,274.0
"01:00:00,","삼성동(삼성증압),",0.04,7.1,0.38,3.2,288.0
"02:00:00,","서초,",0.04,7.0,0.37,4.3,303.0
"02:00:00,","방배,",0.05,7.1,0.41,3.7,271.0
"02:00:00,","일원,",0.04,,0.26,,290.0
"02:00:00,","우면산,",0.02,7.0,0.36,1.7,313.0
"02:00:00,","도곡동(강남수도),",0.05,7.0,0.31,3.2,268.0
"02:00:00,","반포,",0.05,6.8,0.33,4.8,302.0
"02:00:00,","내곡동(연간단가),",0.05,7.1,0.38,4.6,266.0
"02:00:00,","반포동(자이A),",0.03,6.9,0.27,2.7,240.0
"02:00:00,","방배동(청두공원),",,,,,
"02:00:00,","내곡,",0.05,6.9,0.36,6.8,274.0
"02:00:00,","우면동(품질시험소),",0.04,7.1,0.34,5.1,273.0
"02:00:00,","논현동(논현초교),",0.09,,0.21,8.9,298.0
"02:00:00,","양재동(매헌초교),",0.12,7.0,0.34,3.6,261.0
"02:00:00,","삼성,",0.02,6.9,0.34,4.1,100.0
"02:00:00,","봉은,",0.06,7.1,0.34,5.4,270.0
"02:00:00,","수서,",0.02,6.9,0.34,4.1,100.0
"02:00:00,","자곡동(자곡증압),",0.04,7.1,0.36,2.0,274.0
"02:00:00,","삼성동(삼성증압),",0.04,7.1,0.38,3.3,288.0
"03:00:00,","서초,",0.04,7.0,0.37,4.2,304.0
"03:00:00,","방배,",0.05,7.1,0.41,3.7,271.0
"03:00:00,","일원,",0.04,7.1,0.24,5.3,291.0
"03:00:00,","우면산,",0.02,7.0,0.36,1.6,313.0
"03:00:00,","도곡동(강남수도),",0.05,7.0,0.31,3.2,269.0
"03:00:00,","반포,",0.05,6.8,0.36,4.9,301.0
"03:00:00,","내곡동(연간단가),",0.05,7.1,0.42,4.6,266.0
"03:00:00,","반포동(자이A),",0.03,6.9,0.27,2.8,240.0
"03:00:00,","방배동(청두공원),",,,,,
"03:00:00,","내곡,",0.05,6.9,0.34,6.8,274.0
"03:00:00,","우면동(품질시험소),",0.04,7.1,0.33,5.1,274.0
"03:00:00,","논현동(논현초교),",0.09,7.1,,,297.0
"03:00:00,","양재동(매헌초교),",0.12,7.0,0.34,3.6,262.0
"03:00:00,","삼성,",0.02,6.9,0.34,4.1,100.0
"03:00:00,","봉은,",0.06,7.1,0.34,5.3,270.0
"03:00:00,","수서,",0.02,6.9,0.33,4.1,100.0
"03:00:00,","자곡동(자곡증압),",0.04,7.1,0.4,2.0,
"03:00:00,","삼성동(삼성증압),",0.04,7.1,0.38,,288.0
"04:00:00,","서초,",0.04,7.0,0.37,4.2,303.0
"04:00:00,","방배,",0.05,7.1,0.4,3.6,271.0
"04:00:00,","일원,",0.04,7.1,0.24,5.4,290.0
"04:00:00,","우면산,",0.02,6.9,0.36,1.6,314.0
"04:00:00,","도곡동(강남수도),",0.05,7.0,0.31,3.1,269.0
"04:00:00,","반포,",0.05,6.8,,4.9,301.0
"04:00:00,","내곡동(연간단가),",0.05,7.1,,4.8,266.0
"04:00:00,","반포동(자이A),",0.03,6.9,0.25,2.9,240.0
"04:00:00,","방배동(청두공원),",,,,,
"04:00:00,","내곡,",0.04,6.9,0.37,6.7,274.0
"04:00:00,","우면동(품질시험소),",0.04,7.1,0.31,5.2,274.0
"04:00:00,","논현동(논현초교),",0.09,7.1,0.21,8.7,298.0
"04:00:00,","양재동(매헌초교),",0.12,7.0,0.34,3.6,263.0
"04:00:00,","삼성,",,6.9,0.34,4.2,100.0
"04:00:00,","봉은,",0.06,7.1,0.34,5.3,270.0
"04:00:00,","수서,",0.02,6.9,0.31,4.2,100.0
"04:00:00,","자곡동(자곡증압),",0.04,7.1,0.39,1.9,273.0
"04:00:00,","삼성동(삼성증압),",0.04,7.1,,3.3,288.0
"05:00:00,","서초,",,7.0,0.37,4.3,302.0
"05:00:00,","방배,",0.05,7.1,0.4,3.6,271.0
"05:00:00,","일원,",0.04,7.1,0.26,5.4,
"05:00:00,","우면산,",,6.9,0.36,1.6,315.0
"05:00:00,","도곡동(강남수도),",0.05,7.0,0.32,3.1,269.0
"05:00:00,","반포,",0.05,6.8,0.38,4.8,301.0
