101295,2012,M,Ai,2y all,9,,0,,0.0
101295,2012,F,Ai,2y all,2,,0,,0.0
101295,2012,B,A,2y all,4,,2,,50.0
101295,2012,M,A,2y all,2,,1,,50.0
101295,2012,F,A,2y all,2,,1,,50.0
101295,2013,B,X,2y all,1086,129,212,11.9,19.5
101295,2013,M,X,2y all,529,,96,,18.1
101295,2013,F,X,2y all,557,,116,,20.8
101295,2013,B,W,2y all,950,,194,,20.4
101295,2013,M,W,2y all,457,,90,,19.7
101295,2013,F,W,2y all,493,,104,,21.1
101295,2013,B,B,2y all,56,,6,,10.7
101295,2013,M,B,2y all,30,,2,,6.7
101295,2013,F,B,2y all,26,,4,,15.4
101295,2013,B,H,2y all,35,,4,,11.4
101295,2013,M,H,2y all,22,,3,,13.6
101295,2013,F,H,2y all,13,,1,,7.7
101295,2013,B,Ai,2y all,11,,2,,18.2
101295,2013,M,Ai,2y all,6,,1,,16.7
101295,2013,F,Ai,2y all,5,,1,,20.0
101295,2013,B,A,2y all,3,,0,,0.0
101295,2013,M,A,2y all,2,,0,,0.0
101295,2013,F,A,2y all,1,,0,,0.0
101301,2011,B,X,2y all,394,59,107,15.0,27.2
101301,2011,M,X,2y all,148,,50,,33.8
101301,2011,F,X,2y all,246,,57,,23.2
101301,2011,B,W,2y all,117,,28,,23.9
101301,2011,M,W,2y all,47,,16,,34.0
101301,2011,F,W,2y all,70,,12,,17.1
101301,2011,B,B,2y all,271,,76,,28.0
101301,2011,M,B,2y all,100,,33,,33.0
101301,2011,F,B,2y all,171,,43,,25.1
101301,2011,B,H,2y all,2,,1,,50.0
101301,2011,M,H,2y all,1,,1,,100.0
101301,2011,F,H,2y all,1,,0,,0.0
101301,2011,B,Ai,2y all,0,,0,,
101301,2011,M,Ai,2y all,0,,0,,
101301,2011,F,Ai,2y all,0,,0,,
101301,2011,B,A,2y all,1,,0,,0.0
101301,2011,M,A,2y all,0,,0,,
101301,2011,F,A,2y all,1,,0,,0.0
101301,2012,B,X,2y all,462,54,111,11.7,24.0
101301,2012,M,X,2y all,209,,51,,24.4
101301,2012,F,X,2y all,253,,60,,23.7
101301,2012,B,W,2y all,94,,29,,30.9
101301,2012,M,W,2y all,55,,15,,27.3
101301,2012,F,W,2y all,39,,14,,35.9
101301,2012,B,B,2y all,354,,82,,23.2
101301,2012,M,B,2y all,147,,36,,24.5
101301,2012,F,B,2y all,207,,46,,22.2
101301,2012,B,H,2y all,7,,0,,0.0
101301,2012,M,H,2y all,3,,0,,0.0
101301,2012,F,H,2y all,4,,0,,0.0
101301,2012,B,Ai,2y all,0,,0,,
101301,2012,M,Ai,2y all,0,,0,,
101301,2012,F,Ai,2y all,0,,0,,
101301,2012,B,A,2y all,5,,0,,0.0
101301,2012,M,A,2y all,2,,0,,0.0
101301,2012,F,A,2y all,3,,0,,0.0
101301,2013,B,X,2y all,415,44,103,10.6,24.8
101301,2013,M,X,2y all,167,,49,,29.3
